"partit_politic","nom","cognom_1","cognom_2","genere","remuneracio","observacio_remuneracio_ca","observacio_remuneracio_es","observacio_remuneracio_en","president_partit","descripcio_carrec_ca","descripcio_carrec_es","descripcio_carrec_en","posicio_principal","dependencia_ca","dependencia_es","dependencia_en","descripcio_uo_ampliada","ordre_caixa","foto","cv_ca","cv_es","agenda_ca","agenda_es","declaracio_activitats_ca","declaracio_activitats_es","declaracio_bens_ca","declaracio_bens_es"
"Barcelona en comú","Marc","Serra","Solé","Masculí",84532.0,"La retribució anual assignada és la que li correspon com a membre del Consell Municipal, tot i que, en aplicació del codi ètic de Barcelona en Comú, percebrà uns ingressos nets mensuals de 2.291,03 euros, en 14 pagues (import net equivalent a 3,5 vegades el salari mínim interprofessional). A aquest import s'afegeix, en concepte de complement per responsabilitat de govern i cures, la quantitat de 600 euros. Per a la resta dels seus càrrecs municipals no té assignada retribució.","La retribución anual asignada es la que le corresponde como miembro del Consejo Municipal, aunque, en aplicación del código ético de Barcelona en Comú, percibirá unos ingresos netos mensuales de 2.291,03 euros, en 14 pagas (importe neto equivalente a 3,5 veces el salario mínimo interprofesional). A este importe se añade, en concepto de complemento por responsabilidad de gobierno y cuidados, la cantidad de 600 euros. Para el resto de sus cargos municipales no tiene asignada retribución.","The allocated annual remuneration is the one he is entitled to as a member of the Municipal Council, although, under the Barcelona en Comú code of ethics, he will receive a net monthly salary of €2,291.03, in 14 instalments (net amount equivalent to 3.5 times the minimum interprofessional salary). An additional sum of €600 will complement this amount for governance and care responsibilities. He has no remuneration allocated for the rest of his municipal posts.","No","Vocal","Vocal","Member","No","Institut Municipal Barcelona Esports","Instituto Municipal Barcelona Deportes","Barcelona Municipal Institute of Sports","Institut Municipal Barcelona Esports",0,"https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_CVCS.pdf","https://ajuntament.barcelona.cat/agenda/bc/ca/marc-serra-sole","https://ajuntament.barcelona.cat/agenda/bc/es/marc-serra-sole","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/activitats/declaracio-inicial-102","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/activitats/declaracio-inicial-102","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/bens/declaracio-inicial-101","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/bens/declaracio-inicial-101"
"PSC","Marc","Martínez","Navarro","Masculí",46999.96,"","","","No","Conseller","Consejero","District Councillor","Sí","Consell Municipal del Districte de l'Eixample","Consejo Municipal del Distrito de L'Eixample","Eixample District Council","Consell Municipal del Districte de l'Eixample",5,"https://apidocs.barcelona.cat/retribucions_pro/CLL_D02_Marc%20Mart%C3%ADnez%20Navarro_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/CLL_D02_Marc%20Mart%C3%ADnez%20Navarro_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/CLL_D02_Marc%20Mart%C3%ADnez%20Navarro_CVCS.pdf","","","","","",""
"","Marc","Rodríguez","Bleda","Masculí",34168.12,"","","","No","Assessor/a 8","Assessor/a 8","Assessor/a 8","Sí","Grup Polític Municipal Esquerra Republicana de Catalunya","Grup Polític Municipal Esquerra Republicana de Catalunya","Grup Polític Municipal Esquerra Republicana de Catalunya","Grup Polític Municipal Esquerra Republicana de Catalunya",9,"https://apidocs.barcelona.cat/retribucions_pro/EVE_AJB_Marc%20Rodriguez%20Bleda_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/EVE_AJB_Marc%20Rguez%20Bleda%20CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/EVE_AJB_Marc%20Rguez%20Bleda%20CVCS.pdf","","","","","",""
"Ciutadans","Marcos","Rodríguez","Hernández","Masculí",35250.04,"","","","No","Conseller","Consejero","District Councillor","Sí","Consell Municipal del Districte de Sant Andreu","Consejo Municipal del Distrito de Sant Andreu","Sant Andreu District Council","Consell Municipal del Districte de Sant Andreu",5,"","https://apidocs.barcelona.cat/retribucions_pro/CLL_D09_Marcos%20Rodr%C3%ADguez%20Hern%C3%A1ndez_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/CLL_D09_Marcos%20Rodr%C3%ADguez%20Hern%C3%A1ndez_CVCS.pdf","","","","","",""
"","Maria","Truñó","Salvadó","Femení",68611.9,"En aplicació del codi ètic de Barcelona en Comú, percebrà uns ingressos nets mensuals de 2.290 euros, en 14 pagues. A aquest import s'afegeix, en concepte de complement per responsabilitat de govern i cures, la quantitat de 300 euros.","En aplicación del código ético de Barcelona en Comú, percibirá unos ingresos netos mensuales de 2.290 euros, en 14 pagas. A este importe se añade, en concepto de complemento por responsabilidad de gobierno y cuidados, la cantidad de 300 euros.","Under the code of ethics of Barcelona en Comú, she will receive a net monthly salary of 2,290 euros, in 14 instalments. An additional sum of 300 euros will complement this amount for governance and care responsibilities.","No","Membre","Miembro","Member","No","Consorci de les Biblioteques de Barcelona","Consorcio de Bibliotecas de Barcelona","Barcelona Libraries Consortium","Consorci de les Biblioteques de Barcelona",0,"https://apidocs.barcelona.cat/retribucions_pro/COM_AJB_Maria%20Tru%C3%B1%C3%B3%20Salvad%C3%B3_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/CV_ca_Maria%20Tru%C3%B1%C3%B3%20Salvado.pdf","https://apidocs.barcelona.cat/retribucions_pro/CV_es_Maria%20Tru%C3%B1%C3%B3%20Salvad%C3%B3.pdf","https://ajuntament.barcelona.cat/agenda/comissionats/ca/maria-truno-salvado","https://ajuntament.barcelona.cat/agenda/comissionats/es/maria-truno-salvado","","","",""
"","Maria","Truñó","Salvadó","Femení",68611.9,"En aplicació del codi ètic de Barcelona en Comú, percebrà uns ingressos nets mensuals de 2.290 euros, en 14 pagues. A aquest import s'afegeix, en concepte de complement per responsabilitat de govern i cures, la quantitat de 300 euros.","En aplicación del código ético de Barcelona en Comú, percibirá unos ingresos netos mensuales de 2.290 euros, en 14 pagas. A este importe se añade, en concepto de complemento por responsabilidad de gobierno y cuidados, la cantidad de 300 euros.","Under the code of ethics of Barcelona en Comú, she will receive a net monthly salary of 2,290 euros, in 14 instalments. An additional sum of 300 euros will complement this amount for governance and care responsibilities.","No","Membre","Miembro","Member","No","Consorci del Museu de Ciències Naturals de Barcelona","Consorcio del Museo de Ciencias Naturales de Barcelona","Consorci del Museu de Ciències Naturals de Barcelona Consortium","Consorci del Museu de Ciències Naturals de Barcelona",0,"https://apidocs.barcelona.cat/retribucions_pro/COM_AJB_Maria%20Tru%C3%B1%C3%B3%20Salvad%C3%B3_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/CV_ca_Maria%20Tru%C3%B1%C3%B3%20Salvado.pdf","https://apidocs.barcelona.cat/retribucions_pro/CV_es_Maria%20Tru%C3%B1%C3%B3%20Salvad%C3%B3.pdf","https://ajuntament.barcelona.cat/agenda/comissionats/ca/maria-truno-salvado","https://ajuntament.barcelona.cat/agenda/comissionats/es/maria-truno-salvado","","","",""
"","Maria","Truñó","Salvadó","Femení",68611.9,"En aplicació del codi ètic de Barcelona en Comú, percebrà uns ingressos nets mensuals de 2.290 euros, en 14 pagues. A aquest import s'afegeix, en concepte de complement per responsabilitat de govern i cures, la quantitat de 300 euros.","En aplicación del código ético de Barcelona en Comú, percibirá unos ingresos netos mensuales de 2.290 euros, en 14 pagas. A este importe se añade, en concepto de complemento por responsabilidad de gobierno y cuidados, la cantidad de 300 euros.","Under the code of ethics of Barcelona en Comú, she will receive a net monthly salary of 2,290 euros, in 14 instalments. An additional sum of 300 euros will complement this amount for governance and care responsibilities.","No","Comissionada","Comisionada","Comissioner","Sí","Comissionada d'Educació","Comisionada de Educación","Commissioner for Education","Comissionada d'Educació",4,"https://apidocs.barcelona.cat/retribucions_pro/COM_AJB_Maria%20Tru%C3%B1%C3%B3%20Salvad%C3%B3_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/CV_ca_Maria%20Tru%C3%B1%C3%B3%20Salvado.pdf","https://apidocs.barcelona.cat/retribucions_pro/CV_es_Maria%20Tru%C3%B1%C3%B3%20Salvad%C3%B3.pdf","https://ajuntament.barcelona.cat/agenda/comissionats/ca/maria-truno-salvado","https://ajuntament.barcelona.cat/agenda/comissionats/es/maria-truno-salvado","","","",""
"","Maria","Truñó","Salvadó","Femení",68611.9,"En aplicació del codi ètic de Barcelona en Comú, percebrà uns ingressos nets mensuals de 2.290 euros, en 14 pagues. A aquest import s'afegeix, en concepte de complement per responsabilitat de govern i cures, la quantitat de 300 euros.","En aplicación del código ético de Barcelona en Comú, percibirá unos ingresos netos mensuales de 2.290 euros, en 14 pagas. A este importe se añade, en concepto de complemento por responsabilidad de gobierno y cuidados, la cantidad de 300 euros.","Under the code of ethics of Barcelona en Comú, she will receive a net monthly salary of 2,290 euros, in 14 instalments. An additional sum of 300 euros will complement this amount for governance and care responsibilities.","No","Vocal","Vocal","Member","No","Institut Municipal d'Educació de Barcelona","Instituto Municipal de Educación de Barcelona","Barcelona Municipal Institute of Education","Institut Municipal d'Educació de Barcelona",0,"https://apidocs.barcelona.cat/retribucions_pro/COM_AJB_Maria%20Tru%C3%B1%C3%B3%20Salvad%C3%B3_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/CV_ca_Maria%20Tru%C3%B1%C3%B3%20Salvado.pdf","https://apidocs.barcelona.cat/retribucions_pro/CV_es_Maria%20Tru%C3%B1%C3%B3%20Salvad%C3%B3.pdf","https://ajuntament.barcelona.cat/agenda/comissionats/ca/maria-truno-salvado","https://ajuntament.barcelona.cat/agenda/comissionats/es/maria-truno-salvado","","","",""
"","Maria","Truñó","Salvadó","Femení",68611.9,"En aplicació del codi ètic de Barcelona en Comú, percebrà uns ingressos nets mensuals de 2.290 euros, en 14 pagues. A aquest import s'afegeix, en concepte de complement per responsabilitat de govern i cures, la quantitat de 300 euros.","En aplicación del código ético de Barcelona en Comú, percibirá unos ingresos netos mensuales de 2.290 euros, en 14 pagas. A este importe se añade, en concepto de complemento por responsabilidad de gobierno y cuidados, la cantidad de 300 euros.","Under the code of ethics of Barcelona en Comú, she will receive a net monthly salary of 2,290 euros, in 14 instalments. An additional sum of 300 euros will complement this amount for governance and care responsibilities.","No","Vocal","Vocal","Member","No","Institut de Cultura de Barcelona","Instituto de Cultura de Barcelona","Barcelona Institute of Culture","Institut de Cultura de Barcelona",0,"https://apidocs.barcelona.cat/retribucions_pro/COM_AJB_Maria%20Tru%C3%B1%C3%B3%20Salvad%C3%B3_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/CV_ca_Maria%20Tru%C3%B1%C3%B3%20Salvado.pdf","https://apidocs.barcelona.cat/retribucions_pro/CV_es_Maria%20Tru%C3%B1%C3%B3%20Salvad%C3%B3.pdf","https://ajuntament.barcelona.cat/agenda/comissionats/ca/maria-truno-salvado","https://ajuntament.barcelona.cat/agenda/comissionats/es/maria-truno-salvado","","","",""
"Junts per Catalunya","Maria","Arenillas","Picañol","Femení",35250.04,"","","","No","Consellera","Consejera","District Councillor","Sí","Consell Municipal del Districte de Sant Martí","Consejo Municipal del Distrito de Sant Martí","Sant Martí District Council","Consell Municipal del Districte de Sant Martí",5,"https://apidocs.barcelona.cat/retribucions_pro/CLL_D10_Maria%20Arenillas%20Pica%C3%B1ol_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/CLL_D10_Maria%20Arenillas%20Pica%C3%B1ol_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/CLL_D10_Maria%20Arenillas%20Pica%C3%B1ol_CVCS.pdf","","","","","",""
"","Maria","Gas","de Cid","Femení",84075.6,"","","","No","Gerent 9","Gerent 9","Gerent 9","Sí","Gerència del Districte de Sant Andreu","Gerencia del Distrito de Sant Andreu","Sant Andreu District Manager's Office","Gerència del Districte de Sant Andreu",7,"https://apidocs.barcelona.cat/retribucions_pro/GER_AJB_Maria%20Gas%20de%20Cid_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/CV_ca_Maria%20Gas%20de%20Cid.pdf","https://apidocs.barcelona.cat/retribucions_pro/CV_es%20Maria%20Gas%20de%20Cid.pdf","","","","","",""
"Barcelona en comú","Maria","Lloveras","Caballé","Femení",0.0,"Com a consellera sense dedicació no té assignada una retribució fixa, i només percep les dietes que estableix la normativa per assistència a les sessions, amb un màxim de 10.000 euros anuals. Els barems de càlcul es troben a la pàgina <a href=""""https://ajuntament.barcelona.cat/transparencia/ca/dietes-que-perceben-els-alts-carrecs-de-lajuntament"""" target=”_blank”>'Dietes dels alts càrrecs'</a>. Atès que aquest màxim no supera els límits establerts pel codi ètic de Barcelona En Comú, percebrà els ingressos que corresponguin en cada cas.","Como consejera sin dedicación no tiene asignada una retribución fija, y solo percibe las dietas que establece la normativa por asistencia a las sesiones, con un máximo de 10.000 euros anuales. Los baremos de cálculo se encuentran en la página <a href="""" https://ajuntament.barcelona.cat/transparencia/es/dietas-que-perciben-los-altos-cargos-del-ayuntamiento"""" target=”_blank”>'Dietas de los altos cargos'</a>. Debido a que este máximo no supera los límites establecidos por el código ético de Barcelona en Comú, percibirá los ingresos que correspondan en cada caso.","As a non-exclusive councillor, she has no fixed salary and only receives the subsistence allowance established under the regulations for attending meetings, up to a maximum of 10,000 euros a year. The calculation tables can be found in the <a href="""" https://ajuntament.barcelona.cat/transparencia/es/dietas-que-perciben-los-altos-cargos-del-ayuntamiento"""" target=”_blank”>'Subsistence allowance for senior posts'</a> page. Since this maximum does not exceed the limits established under the Barcelona en Comú Code of Ethics, she will receive the salaries that she is entitled to in each case.","No","Consellera","Consejera","District Councillor","Sí","Consell Municipal del Districte de l'Eixample","Consejo Municipal del Distrito de L'Eixample","Eixample District Council","Consell Municipal del Districte de l'Eixample",5,"https://apidocs.barcelona.cat/retribucions_pro/CLL_D02_Maria%20Lloveras%20Caball%C3%A9_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/CLL_D02_Maria%20Lloveras%20Caball%C3%A9_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/CLL_D02_Maria%20Lloveras%20Caball%C3%A9_CVCS.pdf","","","","","",""
